    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1   13.393051    3.137306   14.229532   10.856699     1.544004    51.214231
    2    3.349207    5.182239   18.645530   10.853668     1.561248    50.663235
    3    3.349207    5.151320    3.231432   10.813400     1.470677    50.491258
    4    0.009300    3.074534    7.682268   10.816667     1.480675    50.584760
    5    3.349207    4.113233   14.917886    7.053345     1.618266    89.773924
    6   13.384849    4.226681   17.970993    7.051216     1.614982    89.025905
    7   13.369258    4.227894    3.953710    7.050187     1.621722    89.740530
    8    3.349207    3.994742    6.941903    7.043602     1.614957    85.995428
    9    0.048992    0.048116    7.656022    6.727520     1.424304   114.764091
   10    3.349207    8.170110    3.281750    6.722306     1.426774   112.080908
   11    3.349207    8.193810   18.601095    6.664451     1.329158   110.649989
   12    3.349207    4.369221   21.926814    6.923443     1.521780   108.579580
   13   13.395709    3.913251   10.941359    6.928775     1.542931   109.506255
   14   13.395122    0.122293   14.279292    6.671968     1.349012   109.484549
   15   13.386396   11.562023   14.191218   10.848645     1.508847    50.287556
   16    3.349207   13.408536   18.544283   10.848869     1.476606    49.915217
   17    3.349207   13.368411    2.936475   10.873104     1.467063    57.008036
   18   13.334175   11.392442    7.841746   10.936662     1.462512    61.015279
   19    3.349207   12.435870   14.971764    7.041860     1.625705    82.024919
   20   13.361026   12.443510   17.951569    7.045663     1.602349    86.369437
   21    0.298186   12.449240    4.337554    7.113012     1.563785    93.315325
   22    0.375592    8.415385    7.920356    6.711951     1.360813   114.904345
   23    3.349207   16.387316    2.878647    6.715754     1.430100   119.337357
   24    3.349207   16.406632   18.765290    6.656045     1.326123   111.600039
   25    3.349207   12.336751   21.813196    6.913307     1.465498   108.522811
   26    0.452104   12.517201   10.901979    6.946348     1.456262   109.709956
   27   13.330375    8.560137   14.037341    6.656621     1.371807   113.364896
   28    6.702191    3.137306   14.229532   10.856699     1.544004    51.214231
   29   10.047621    5.214341   18.672436   10.852299     1.529071    51.296046
   30   10.047621    5.272281    3.295906   10.790949     1.471106    51.185847
   31    6.689113    3.074534    7.682268   10.816667     1.480675    50.584760
   32   10.047621    4.110186   14.928074    7.046843     1.619461    89.027575
   33    6.710393    4.226681   17.970993    7.051216     1.614941    89.025905
   34    6.725983    4.227894    3.953710    7.050187     1.621683    89.740530
   35   10.047621    4.056532    6.991986    7.057465     1.640985    91.615586
   36    6.649422    0.048116    7.656022    6.727518     1.424304   114.760752
   37   10.047621    8.319348    3.429868    6.791418     1.453427   111.969040
   38   10.047621    8.230426   18.599221    6.677289     1.365658   110.489699
   39   10.047621    4.477575    0.031607    6.935222     1.555091   113.944276
   40    6.699533    3.913251   10.941359    6.928772     1.542931   109.497907
   41    6.700120    0.122293   14.279292    6.671968     1.349012   109.484549
   42    6.708845   11.562023   14.191218   10.848645     1.508848    50.287556
   43   10.047621   13.328571   18.758043   10.851012     1.507124    50.918697
   44   10.047621   13.066920    3.369172   10.915733     1.524018    52.925658
   45    6.761066   11.392442    7.841746   10.936662     1.462510    61.015279
   46   10.047621   12.532936   14.750852    7.041856     1.603763    91.692392
   47    6.734215   12.443510   17.951569    7.045663     1.602309    86.369437
   48    6.400228   12.449240    4.337554    7.113012     1.563797    93.315325
   49   10.047621   12.026120    7.272581    7.020797     1.555483    90.256463
   50    6.322822    8.415385    7.920356    6.706733     1.360808   113.371575
   51   10.047621   16.062314    3.383151    6.603765     1.349862   114.229792
   52   10.047621   16.327800   18.937961    6.654491     1.370088   117.554134
   53   10.047621   12.374403    0.129009    6.923307     1.504693   111.868858
   54    6.246310   12.517201   10.901979    6.940062     1.456260   107.863285
   55    6.764867    8.560137   14.037341    6.656621     1.371805   113.364896
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       441.9980
